"txid","ordertxid","pair","aclass","time","type","ordertype","price","cost","fee","vol","margin","misc","ledgers","posttxid","posstatuscode","cprice","ccost","cfee","cvol","cmargin","net","costusd","trades"
"TLNPXQ-B23J3-65N4TA","OT2V7M-D7T4R-T5WSAL","USDG/USD","forex","2025-07-13 23:45:28.1337","buy","limit",1.00010000,19.80198000,0.00000000,19.80000,0.00000000,"","LRUBVF-W65GS-KXXIKF,LK52VM-6L4GX-G3KSOX","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.80198000,""
"TDBWGY-H4YFD-S5ICXK","OT2V7M-D7T4R-T5WSAL","USDG/USD","forex","2025-07-13 23:46:52.0511","buy","limit",1.00010000,0.99009900,0.00000000,0.99000,0.00000000,"","LJ2TR4-BTL52-R7EU4W,LY6EK2-RP5P5-NFTJH3","TKH2SE-M7IF5-CFI7LT","","","","","","","",0.99009900,""
"TUDDQE-CHHW6-ACDROA","OT2V7M-D7T4R-T5WSAL","USDG/USD","forex","2025-07-13 23:47:54.7737","buy","limit",1.00010000,2.00020000,0.00000000,2.00000,0.00000000,"","LIOYRF-TDY67-MBRLO7,LUK4XK-ADNTL-A2APIE","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.00020000,""
"TRDIHT-IC2RS-DZFIHB","OT2V7M-D7T4R-T5WSAL","USDG/USD","forex","2025-07-13 23:50:03.7004","buy","limit",1.00010000,0.45004500,0.00000000,0.45000,0.00000000,"","LE4SOQ-UHZQ7-M4B6LS,LMM2M6-SDIDR-DX6VKV","TKH2SE-M7IF5-CFI7LT","","","","","","","",0.45004500,""
"TES3ZX-ZTFEB-XB2STV","OYKC2I-RBUTU-SDAQN6","USDG/USD","forex","2025-07-13 23:55:20.1982","buy","limit",1.00010000,20.00496030,0.00000000,20.00296,0.00000000,"","LL24VD-DELCD-Z35WLM,LL3KKI-DAEYN-RUYZSP","TKH2SE-M7IF5-CFI7LT","","","","","","","",20.00496030,""
"TCQSKJ-JU7OF-C7FDSZ","OYKC2I-RBUTU-SDAQN6","USDG/USD","forex","2025-07-13 23:55:54.0174","buy","limit",1.00010000,3.95039500,0.00000000,3.95000,0.00000000,"","LLB6SU-SHZYI-LV5CKW,LXEAS5-GLQ7B-7GI6GK","TKH2SE-M7IF5-CFI7LT","","","","","","","",3.95039500,""
"TWQCA3-VYSKA-G5PEKL","OYKC2I-RBUTU-SDAQN6","USDG/USD","forex","2025-07-13 23:57:11.6746","buy","limit",1.00010000,76.05464470,0.00000000,76.04704,0.00000000,"","LEPSB4-IR5YQ-RSJHUR,LY6S2B-4XJHT-N43DXN","TKH2SE-M7IF5-CFI7LT","","","","","","","",76.05464470,""
"TKLD2S-G4OQ7-GV5K6K","OZUSVQ-PJO27-EX4OL7","USDG/USD","forex","2025-07-13 23:59:01.9349","sell","limit",1.00020000,1.00020000,0.00000000,1.00000,0.00000000,"","LJNGGR-R2YA6-YVEWOS,LJM3UT-QGJPV-E52UQG","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.00020000,""
"T6OEFX-S5RHF-2J7DUW","OZUSVQ-PJO27-EX4OL7","USDG/USD","forex","2025-07-14 00:03:03.8271","sell","limit",1.00020000,99.01980000,0.00000000,99.00000,0.00000000,"","LVC37Y-5CZCA-HZ4V6X,L3ELQV-NFSCN-7CR7N6","TKH2SE-M7IF5-CFI7LT","","","","","","","",99.01980000,""
"TJTFMW-7FQ7V-F7RAS5","ODJ3V5-TQUJD-2B7W6I","USDG/USD","forex","2025-07-14 00:04:38.7455","buy","limit",1.00020000,10.51210200,0.00000000,10.51000,0.00000000,"","LRTVPB-K5MTJ-WYSHZO,LTJ4ST-KR2VT-MMUJTV","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.51210200,""
"TWK2B7-ZK7PG-S6GHRV","OF2OGU-7EXA2-Q5GYHY","USDG/USD","forex","2025-07-14 00:07:24.0428","buy","limit",1.00010000,20.00200000,0.00000000,20.00000,0.00000000,"","L2PGYP-YUH34-AWWWO3,LHGEKG-54IPO-UHDITN","TKH2SE-M7IF5-CFI7LT","","","","","","","",20.00200000,""
"TLVYVU-7IGYF-FQPJL2","OF2OGU-7EXA2-Q5GYHY","USDG/USD","forex","2025-07-14 00:07:29.2416","buy","limit",1.00010000,80.00800000,0.00000000,80.00000,0.00000000,"","LSCEOX-M4OI7-G52PRJ,LFLTEV-Q4R2E-DBKT7Q","TKH2SE-M7IF5-CFI7LT","","","","","","","",80.00800000,""
"TF5LGT-FS6MG-TQ2DFD","OND4RY-YDMWK-MRVY6T","USDG/USD","forex","2025-07-14 00:07:46.7438","sell","limit",1.00020000,2.92058400,0.00000000,2.92000,0.00000000,"","LWA7MM-VMIVE-IYJIBL,LOHJOP-DMLC5-DOJ4UX","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.92058400,""
"TTQDMX-JCIZS-WEIAYD","OND4RY-YDMWK-MRVY6T","USDG/USD","forex","2025-07-14 00:09:13.4684","sell","limit",1.00020000,2.00040000,0.00000000,2.00000,0.00000000,"","L7X3UC-E7W33-G2JOXH,LWWXBE-FHORD-S6NVPQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.00040000,""
"TUTXKA-QK2YM-KFQP36","OND4RY-YDMWK-MRVY6T","USDG/USD","forex","2025-07-14 00:10:53.7392","sell","limit",1.00020000,95.09901600,0.00000000,95.08000,0.00000000,"","L7QJUD-352CM-D74MQQ,L6D3IE-LSU3H-YMA4T5","TKH2SE-M7IF5-CFI7LT","","","","","","","",95.09901600,""
"TBYFJU-NVIAU-NVSZ2O","OUFCUD-V4YOP-KGLE6T","USDG/USD","forex","2025-07-14 00:12:37.0784","sell","limit",1.00030000,100.03000000,0.00000000,100.00000,0.00000000,"","LVARGH-O5QYY-LTAH5R,LRQOCV-ALEMF-J6AHSC","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.03000000,""
"T4ZAZ2-SVVBA-AY4WUH","O3VR3H-7OIOX-C4DK54","USDG/USD","forex","2025-07-14 00:12:37.0784","sell","limit",1.00030000,100.03000000,0.00000000,100.00000,0.00000000,"","LNK2IX-AYS6P-YIMWBJ,LLJL5W-KKH54-HKXASD","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.03000000,""
"TMJF4S-NI6XL-4XYUMI","OO2XOH-W3VFS-WR2YWO","USDG/USD","forex","2025-07-14 00:12:37.0784","sell","limit",1.00030000,100.03000000,0.00000000,100.00000,0.00000000,"","LOKLZJ-OT6Z2-VXBCUN,LJT2UI-FLTVT-Z2UXZV","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.03000000,""
"TTDKJE-FK3HN-S3CGKQ","O6IRSV-PLZPO-LQ6MRU","USDG/USD","forex","2025-07-14 00:12:37.0784","sell","limit",1.00030000,100.03000000,0.00000000,100.00000,0.00000000,"","LVVZON-GWYVI-X2IKMZ,L7S6MS-GRPGO-3UTVHW","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.03000000,""
"TM5D66-UXT7W-D6FESB","O7LXWC-KDZO6-CZBFPD","USDG/USD","forex","2025-07-14 00:12:37.0784","sell","limit",1.00030000,100.03000000,0.00000000,100.00000,0.00000000,"","LNCYWJ-UIYNB-U24VWQ,LEU54O-EWDZL-67JJEZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.03000000,""
"TMDSQI-KS4NL-FI3BJE","OMPQMV-GYO5L-4VE4DL","USDG/USD","forex","2025-07-14 00:14:30.9666","buy","limit",1.00020000,5.03100600,0.00000000,5.03000,0.00000000,"","LO7YBG-JG6IE-UW3DYM,LSKS5N-ZTCQ4-4JUHV6","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.03100600,""
"TZXIEP-7224A-ONLTBB","OMPQMV-GYO5L-4VE4DL","USDG/USD","forex","2025-07-14 00:14:35.2885","buy","limit",1.00020000,94.98899400,0.00000000,94.97000,0.00000000,"","L5DOTS-ZY64X-XHQHMJ,LTEYT2-FSMYQ-7J2VX3","TKH2SE-M7IF5-CFI7LT","","","","","","","",94.98899400,""
"TWNIUQ-GHHDH-XUPLVE","O6A6DN-6PY2O-3N466A","USDG/USD","forex","2025-07-14 00:15:10.308","buy","limit",1.00020000,1.99039800,0.00000000,1.99000,0.00000000,"","LNU2GI-FC4GV-YWQH4M,LZRDNZ-JJKVB-M64MHL","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.99039800,""
"TEOHFI-GMAKC-PHOZYD","O6A6DN-6PY2O-3N466A","USDG/USD","forex","2025-07-14 00:15:28.7592","buy","limit",1.00020000,49.50990000,0.00000000,49.50000,0.00000000,"","LVZYX5-YFRVM-E275CT,LDRIGK-P7WZZ-N2AI4C","TKH2SE-M7IF5-CFI7LT","","","","","","","",49.50990000,""
"TKZCYC-CIHP7-T56V7G","O6A6DN-6PY2O-3N466A","USDG/USD","forex","2025-07-14 00:16:50.3417","buy","limit",1.00020000,1.99039800,0.00000000,1.99000,0.00000000,"","LUXMRM-U5FO5-YSCPPE,LUQWJV-SCVDN-F5UGRY","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.99039800,""
"TLFQHK-JGYFT-H2C2AM","O6A6DN-6PY2O-3N466A","USDG/USD","forex","2025-07-14 00:19:11.5606","buy","limit",1.00020000,8.95179000,0.00000000,8.95000,0.00000000,"","LTFQ2G-KVETU-V25ZFA,LBR2UN-NBXHJ-RJ3DS6","TKH2SE-M7IF5-CFI7LT","","","","","","","",8.95179000,""
"T2GA5I-TMUCG-HZJCGQ","O6A6DN-6PY2O-3N466A","USDG/USD","forex","2025-07-14 00:19:45.0838","buy","limit",1.00020000,1.99039800,0.00000000,1.99000,0.00000000,"","LRSOXB-CXPOO-LZOJYD,L7W5DP-5RDH2-GR6TJ6","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.99039800,""
"TLH7WX-EUQJA-4PVCEC","O6A6DN-6PY2O-3N466A","USDG/USD","forex","2025-07-14 00:20:00.107","buy","limit",1.00020000,35.58711600,0.00000000,35.58000,0.00000000,"","LNLVUE-Z6PX5-I5XU6M,LJDASV-JEIGJ-IKIX4Z","TKH2SE-M7IF5-CFI7LT","","","","","","","",35.58711600,""
"T7HQRM-LERJE-K43XJM","O74NVT-XLRGV-K3H3FT","USDG/USD","forex","2025-07-14 00:22:26.1854","buy","limit",1.00010000,2.99029900,0.00000000,2.99000,0.00000000,"","LYQDLR-WU2FJ-7VN57U,L2USDN-SNADW-FXV3Q3","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.99029900,""
"TXQY7S-O46H5-LTSU4T","O74NVT-XLRGV-K3H3FT","USDG/USD","forex","2025-07-14 00:23:35.031","buy","limit",1.00010000,9.00090000,0.00000000,9.00000,0.00000000,"","LRFSPO-K6YMF-JXIPI6,LNFH7J-BLCYE-2N2PMJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",9.00090000,""
"TQXZXP-726L4-EUCE7E","O74NVT-XLRGV-K3H3FT","USDG/USD","forex","2025-07-14 00:24:12.0465","buy","limit",1.00010000,10.00100000,0.00000000,10.00000,0.00000000,"","LUXKXB-C7OXB-MG3AL7,LCG2X7-7BRAA-PGWSZT","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.00100000,""
"TVGJPJ-A3LG6-4DR6DV","O74NVT-XLRGV-K3H3FT","USDG/USD","forex","2025-07-14 00:24:26.332","buy","limit",1.00010000,78.01780100,0.00000000,78.01000,0.00000000,"","LXFJ5B-FOM75-VTQEEG,LA4P2P-TLNNW-XJDGEJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",78.01780100,""
"T5SW2K-76475-U5IQBK","O66M3O-Q6OKE-VPNFD2","USDG/USD","forex","2025-07-14 00:25:33.9899","sell","limit",1.00020000,12.10242000,0.00000000,12.10000,0.00000000,"","L7FYGY-35KV7-ZNA3MW,LHZN7F-KRHGQ-45PPQL","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.10242000,""
"TPG2ZU-6FDTT-YIIXEH","O66M3O-Q6OKE-VPNFD2","USDG/USD","forex","2025-07-14 00:25:38.2521","sell","limit",1.00020000,6.64132800,0.00000000,6.64000,0.00000000,"","LRSCMN-4FZT3-FQRVBM,L5OWTZ-FFGLL-FLODIO","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.64132800,""
"TMOEFA-5VCE3-DI2SLX","O66M3O-Q6OKE-VPNFD2","USDG/USD","forex","2025-07-14 00:26:52.847","sell","limit",1.00020000,81.27625200,0.00000000,81.26000,0.00000000,"","LBCMQW-B2WVI-CPTAXA,LL3DNU-NFTWD-NXIHVY","TKH2SE-M7IF5-CFI7LT","","","","","","","",81.27625200,""
"TSRD44-XA2MW-FCQTPY","ON5VDN-B3J7W-EDDRIE","USDG/USD","forex","2025-07-14 00:29:25.3687","buy","limit",1.00000000,50.00000000,0.00000000,50.00000,0.00000000,"","L6NNPX-YCQHM-DSR5TX,L4KSWR-LJ32A-UOJ237","TKH2SE-M7IF5-CFI7LT","","","","","","","",50.00000000,""
"TGNTDW-I2YUV-G36CEZ","ON5VDN-B3J7W-EDDRIE","USDG/USD","forex","2025-07-14 00:29:35.0455","buy","limit",1.00000000,10.00000000,0.00000000,10.00000,0.00000000,"","LPVMAU-AQKDK-33EI5I,LTQOJC-YWQ3R-2HZJVB","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.00000000,""
"TQ67WW-6NKOA-3UHC3Z","ON5VDN-B3J7W-EDDRIE","USDG/USD","forex","2025-07-14 00:30:00.6019","buy","limit",1.00000000,40.00000000,0.00000000,40.00000,0.00000000,"","LHAIY6-DFTIA-B5IYPQ,LGNCZN-PIFQI-GMS5SJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",40.00000000,""
"TZJBIG-GCUTR-T2DWHF","ODEZ7W-5KG4J-KYG6UH","USDG/USD","forex","2025-07-14 00:30:13.5179","buy","limit",1.00010000,4.93049300,0.00000000,4.93000,0.00000000,"","LKHRZO-HRIO3-NZBF4O,LLDLRF-PDVMI-JLBXVE","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.93049300,""
"TK3EFL-FMHUT-XT5XMK","ODEZ7W-5KG4J-KYG6UH","USDG/USD","forex","2025-07-14 00:30:30.8562","buy","limit",1.00010000,31.40314000,0.00000000,31.40000,0.00000000,"","LSUTG3-4GRJH-6ZGIPL,LKNQ5U-ZZTVI-HS2I5I","TKH2SE-M7IF5-CFI7LT","","","","","","","",31.40314000,""
"TMHLIK-ZXRV5-7B4LKT","ODEZ7W-5KG4J-KYG6UH","USDG/USD","forex","2025-07-14 00:32:41.0515","buy","limit",1.00010000,5.00050000,0.00000000,5.00000,0.00000000,"","L4ENTJ-5DMNT-IBBFQ6,LSXCI7-K5Q7L-EUQUQ5","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.00050000,""
"TU4MR2-XLK3H-BSDZTL","ODEZ7W-5KG4J-KYG6UH","USDG/USD","forex","2025-07-14 00:33:03.0404","buy","limit",1.00010000,5.00050000,0.00000000,5.00000,0.00000000,"","L66WLR-VTTUD-EM754C,LXET45-ZHJT6-GXKMD5","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.00050000,""
"T75BBN-L2H3A-YLEWKO","ODEZ7W-5KG4J-KYG6UH","USDG/USD","forex","2025-07-14 00:33:05.0027","buy","limit",1.00010000,53.67536700,0.00000000,53.67000,0.00000000,"","LZSWHF-F2OHY-HYS7FX,LMTKTH-FMV4F-T3H67F","TKH2SE-M7IF5-CFI7LT","","","","","","","",53.67536700,""
"T3MXQV-H5N3Y-IKQKHG","ORGRET-6VKR3-C5IE6I","USDG/USD","forex","2025-07-14 00:37:57.1934","buy","limit",1.00000000,5.00000000,0.00000000,5.00000,0.00000000,"","LXCHS4-D3YRV-HIIPOI,LB6SG6-532AZ-H5MQJM","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.00000000,""
"TDQ6NA-V5UDE-27FQ24","ORGRET-6VKR3-C5IE6I","USDG/USD","forex","2025-07-14 00:38:19.6973","buy","limit",1.00000000,19.80000000,0.00000000,19.80000,0.00000000,"","LGAL4W-JQXRH-OYGCIF,LYZLNJ-HNUIC-EK4XKT","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.80000000,""
"TITZO3-MXDT6-4NFLRO","ORGRET-6VKR3-C5IE6I","USDG/USD","forex","2025-07-14 00:38:30.1124","buy","limit",1.00000000,5.00000000,0.00000000,5.00000,0.00000000,"","LYG7IA-BCMGH-C4FAO7,LZ4YGN-K6IKH-QOTYD7","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.00000000,""
"TF6FTR-LX3XV-MD3CE2","ORGRET-6VKR3-C5IE6I","USDG/USD","forex","2025-07-14 00:39:55.7027","buy","limit",1.00000000,4.95000000,0.00000000,4.95000,0.00000000,"","LABDOK-5CQR3-EMMAQA,LLXGYV-7DW7D-TTI5JC","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.95000000,""
"TAEYBA-VSFNS-VCWFCT","ORGRET-6VKR3-C5IE6I","USDG/USD","forex","2025-07-14 00:40:21.7439","buy","limit",1.00000000,17.24000000,0.00000000,17.24000,0.00000000,"","LTNMF6-LT5R7-ENFFDN,LNAP5W-SEEU7-6HLUDQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",17.24000000,""
"T4RSPJ-7E5RY-EAYKSY","ORGRET-6VKR3-C5IE6I","USDG/USD","forex","2025-07-14 00:42:41.3556","buy","limit",1.00000000,48.01000000,0.00000000,48.01000,0.00000000,"","LAJZIY-YRVER-O75TPO,LMCVVO-5KAYI-EGVUUT","TKH2SE-M7IF5-CFI7LT","","","","","","","",48.01000000,""
"TJZU7C-RANU4-ZZQV3O","OJI7Q2-JJGJN-F76DIP","USDG/USD","forex","2025-07-14 00:42:58.2086","sell","limit",1.00010000,100.01000000,0.00000000,100.00000,0.00000000,"","LHYBZR-3ALSY-64VKEY,LZEIJH-4XVGZ-KUAVOJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.01000000,""
"TW4R3S-WNTKW-ULYR6L","OSOKH3-3LV3D-62B2CE","USDG/USD","forex","2025-07-14 00:42:58.2086","sell","limit",1.00020000,14.12282400,0.00000000,14.12000,0.00000000,"","LHQUH5-3PSCV-FJQ4XB,LIJXD6-DYSVL-T72WST","TKH2SE-M7IF5-CFI7LT","","","","","","","",14.12282400,""
"T3R7EU-BAMOC-KCPLWJ","OSOKH3-3LV3D-62B2CE","USDG/USD","forex","2025-07-14 00:46:12.2594","sell","limit",1.00020000,85.89717600,0.00000000,85.88000,0.00000000,"","LPDHWN-2EJCV-POXHYA,LW2G4V-T4GDT-GTSLJU","TKH2SE-M7IF5-CFI7LT","","","","","","","",85.89717600,""
"TYYQYS-DTESK-YH6RNU","O52CFD-WNPGW-7WUFZM","USDG/USD","forex","2025-07-14 00:49:28.5367","buy","limit",1.00010000,4.94049400,0.00000000,4.94000,0.00000000,"","LYOYKT-SX4B4-JPH26H,LSXLYA-OBL5O-LFJ5HO","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.94049400,""
"TPJLQL-QEFM3-ASANBV","O52CFD-WNPGW-7WUFZM","USDG/USD","forex","2025-07-14 00:49:30.8585","buy","limit",1.00010000,49.50495000,0.00000000,49.50000,0.00000000,"","L2YNGQ-U7PNF-5FXNRN,L6M66D-ZGBBQ-3WCB3H","TKH2SE-M7IF5-CFI7LT","","","","","","","",49.50495000,""
"TQHEGV-KET4L-VFUGDC","O52CFD-WNPGW-7WUFZM","USDG/USD","forex","2025-07-14 00:50:08.9375","buy","limit",1.00010000,2.75027500,0.00000000,2.75000,0.00000000,"","L7VC4I-GLCTO-EGFGJD,LQOF6H-4HEDV-SBZNA7","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.75027500,""
"TPMFJH-PNRM2-OG4TNM","O52CFD-WNPGW-7WUFZM","USDG/USD","forex","2025-07-14 00:50:48.1048","buy","limit",1.00010000,42.81428100,0.00000000,42.81000,0.00000000,"","LZJLD4-BADN7-LRTANX,LQLEM7-NYFQW-HDIQSW","TKH2SE-M7IF5-CFI7LT","","","","","","","",42.81428100,""
"TA65WG-D63GK-Q6ZBSB","OMWJX3-SGFY4-JHZD37","USDG/USD","forex","2025-07-14 00:51:07.6295","buy","limit",1.00000000,100.00000000,0.00000000,100.00000,0.00000000,"","LGUOFV-ZA7CW-GEPFSO,LBQFGO-V6BUW-P4JVJV","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.00000000,""
"T3ZNX7-RZSV6-FGOOW7","O3AWNS-TKNTE-KSYE2F","USDG/USD","forex","2025-07-14 01:04:37.7688","sell","limit",1.00010000,28.51465118,0.00000000,28.51180,0.00000000,"","LZSIKN-A4P3L-GJUKFC,LL7THJ-YW2SB-QMJCG2","TKH2SE-M7IF5-CFI7LT","","","","","","","",28.51465118,""
"TRHRXU-ATX3U-EE53OP","O3AWNS-TKNTE-KSYE2F","USDG/USD","forex","2025-07-14 01:05:59.4234","sell","limit",1.00010000,5.05050500,0.00000000,5.05000,0.00000000,"","L7HWAF-3KHIP-WBI67Q,L3CXKI-CL2VZ-F6GVLN","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.05050500,""
"TOCKXJ-XWX54-PR6DLD","O3AWNS-TKNTE-KSYE2F","USDG/USD","forex","2025-07-14 01:06:35.3782","sell","limit",1.00010000,66.44484382,0.00000000,66.43820,0.00000000,"","LNHWRN-QIGKW-MMLIPE,LKEPRB-VSLFF-RVST4Y","TKH2SE-M7IF5-CFI7LT","","","","","","","",66.44484382,""
"TG32RS-ZD3EI-ASQFUK","OSMTQC-GMRYN-IDTJRJ","USDG/USD","forex","2025-07-14 01:06:52.2291","buy","limit",1.00010000,9.73097300,0.00000000,9.73000,0.00000000,"","LMTNTL-OOHBR-XJJIMD,LLCM4H-LAMXU-JZQYTT","TKH2SE-M7IF5-CFI7LT","","","","","","","",9.73097300,""
"TUG5PE-ZXMJT-PXAX4H","OSMTQC-GMRYN-IDTJRJ","USDG/USD","forex","2025-07-14 01:07:29.8432","buy","limit",1.00010000,4.94049400,0.00000000,4.94000,0.00000000,"","LCVB3G-T3AAI-EMH5GI,L2LGHR-YPS34-NNO34K","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.94049400,""
"TM4UUG-I5MPT-FAMIQD","OSMTQC-GMRYN-IDTJRJ","USDG/USD","forex","2025-07-14 01:07:58.498","buy","limit",1.00010000,50.00500000,0.00000000,50.00000,0.00000000,"","LSA5FM-WO4QX-KPF6BM,LJ67CO-FSQXY-DOIYUK","TKH2SE-M7IF5-CFI7LT","","","","","","","",50.00500000,""
"TRNULE-YGF2T-T5FZJC","OMY26F-CFQOY-A322MI","USDG/USD","forex","2025-07-14 01:09:15.0434","sell","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","LIQQIK-DVJA7-IUG4QO,L7EO67-3L4WO-RFBMCT","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"TVJ47U-HXKPZ-JPOPCY","OSMTQC-GMRYN-IDTJRJ","USDG/USD","forex","2025-07-14 01:09:48.4455","buy","limit",1.00010000,35.33353300,0.00000000,35.33000,0.00000000,"","LMWICC-KGKOQ-NMHYB3,LVKTMY-F4DOV-ZUPOTA","TKH2SE-M7IF5-CFI7LT","","","","","","","",35.33353300,""
"TPV7ZL-R5AQQ-OSIMQA","OUF5JX-X2WZN-LVUMY2","USDG/USD","forex","2025-07-14 01:16:36.728","sell","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","LR5ZPK-DDTUM-7ETNMB,LSHXNJ-QLPIA-RRMP4L","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"TU3JLT-HLP5J-WBCTCP","OAXN6K-JKAGV-JULVKC","USDG/USD","forex","2025-07-14 01:18:15.5114","buy","limit",1.00020000,100.02000000,0.00000000,100.00000,0.00000000,"","L5HDX2-7M5GX-FREFRQ,L3BVLJ-5LURL-IN5XKH","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.02000000,""
"THGLZT-ZRKVF-KOL7E7","OUBTR6-3GSVC-6ID32S","USDG/USD","forex","2025-07-14 01:19:55.9862","buy","limit",1.00010000,34.65346500,0.00000000,34.65000,0.00000000,"","LCMTFC-ORJWI-X4VSWO,LOR6DR-FU63G-2SSV5Y","TKH2SE-M7IF5-CFI7LT","","","","","","","",34.65346500,""
"T6D7FZ-BMDHK-J6XKOJ","OUBTR6-3GSVC-6ID32S","USDG/USD","forex","2025-07-14 01:20:04.7494","buy","limit",1.00010000,2.97029700,0.00000000,2.97000,0.00000000,"","LXJ5RL-R2336-HSKZK5,LOQ4KG-4PNYR-UEIWXV","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.97029700,""
"TKUBC6-EMBFT-W7BERG","OUBTR6-3GSVC-6ID32S","USDG/USD","forex","2025-07-14 01:20:07.2744","buy","limit",1.00010000,19.80198000,0.00000000,19.80000,0.00000000,"","LU4QUM-FRZID-VWDRZW,LDCBEQ-SSTNE-7UPQVF","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.80198000,""
"TRF7NA-IW4RB-K7RT5G","OUBTR6-3GSVC-6ID32S","USDG/USD","forex","2025-07-14 01:20:19.5143","buy","limit",1.00010000,42.58425800,0.00000000,42.58000,0.00000000,"","LAT76C-4TA3N-K5TJ7L,LDAQLO-GTFX3-S736Q3","TKH2SE-M7IF5-CFI7LT","","","","","","","",42.58425800,""
"TERTC3-PSXF3-7KFZXP","O43I7H-F3E73-FW365K","USDG/USD","forex","2025-07-14 01:20:21.7976","sell","limit",1.00020000,1.27025400,0.00000000,1.27000,0.00000000,"","LSCKHJ-JZ4EG-AXY55G,LWBQLY-N7ROB-7UMX6Z","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.27025400,""
"T3CG7F-STY52-SNNFY7","O43I7H-F3E73-FW365K","USDG/USD","forex","2025-07-14 01:20:46.6559","sell","limit",1.00020000,10.00200000,0.00000000,10.00000,0.00000000,"","LYOOHN-ZNX3K-4Z7ARF,LEV4HV-I2DGD-ETLCT6","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.00200000,""
"TLMU2K-UFUGF-N735AI","O43I7H-F3E73-FW365K","USDG/USD","forex","2025-07-14 01:20:50.2961","sell","limit",1.00020000,1.68033600,0.00000000,1.68000,0.00000000,"","LVIY3N-CC7CT-2UK63U,LC2ZHS-ZTOAU-244EGG","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.68033600,""
"TRGOGL-7QYVA-7H3SCN","O43I7H-F3E73-FW365K","USDG/USD","forex","2025-07-14 01:21:04.1101","sell","limit",1.00020000,87.06741000,0.00000000,87.05000,0.00000000,"","L5HCLC-3RGWK-DITZ6P,L6L66W-6U63D-WPTNTR","TKH2SE-M7IF5-CFI7LT","","","","","","","",87.06741000,""
"TBEUZH-AK64S-QZ5LNJ","OCVYNX-TPJIE-5PBB7W","USDG/USD","forex","2025-07-14 01:21:15.3936","buy","limit",1.00020000,1.98039600,0.00000000,1.98000,0.00000000,"","LXXVIG-MFDMW-RFQRA3,LYOZEM-6LVIC-4KNEEG","TKH2SE-M7IF5-CFI7LT","","","","","","","",1.98039600,""
"TRUWRX-VBIXT-B4HEEA","ONMR5I-5KLYL-3SCI25","USDG/USD","forex","2025-07-14 01:27:11.7586","buy","limit",1.00010000,100.01000000,0.00000000,100.00000,0.00000000,"","LNZDCL-CELSS-LIQQJ7,L6JWXK-S62S7-FJ4XQI","TKH2SE-M7IF5-CFI7LT","","","","","","","",100.01000000,""
